measure,location,sex,age,cause,metric,year,val,upper,lower
YLLs (Years of Life Lost),Colombia,Male,All Ages,Stomach cancer,Rate,2019,386.23281383171144,499.863364674706,292.10258691197436
YLLs (Years of Life Lost),Colombia,Female,All Ages,Stomach cancer,Rate,2019,254.82473773694673,321.64541292671515,197.5278456086971
YLLs (Years of Life Lost),Colombia,Both,All Ages,Stomach cancer,Rate,2019,319.04805560285206,406.72488460381754,244.96785756958468
YLLs (Years of Life Lost),Colombia,Male,All Ages,Inflammatory bowel disease,Rate,2019,9.01224520112493,12.330397951319497,6.3788543363418295
YLLs (Years of Life Lost),Colombia,Female,All Ages,Inflammatory bowel disease,Rate,2019,8.144352741725472,10.64648721410351,5.925967065036019
YLLs (Years of Life Lost),Colombia,Both,All Ages,Inflammatory bowel disease,Rate,2019,8.568519466860685,11.331796697754465,6.344959569793461
YLLs (Years of Life Lost),Colombia,Male,All Ages,Vascular intestinal disorders,Rate,2019,39.80410991888842,52.122258071518125,29.700238345717036
YLLs (Years of Life Lost),Colombia,Female,All Ages,Vascular intestinal disorders,Rate,2019,38.27180302295436,49.41363264431156,29.060432242347893
YLLs (Years of Life Lost),Colombia,Both,All Ages,Vascular intestinal disorders,Rate,2019,39.02069027380128,50.18771971542911,29.56500907473464
YLLs (Years of Life Lost),Colombia,Male,All Ages,Gallbladder and biliary diseases,Rate,2019,43.33219215171961,61.12512040251162,24.445052586375663
YLLs (Years of Life Lost),Colombia,Female,All Ages,Gallbladder and biliary diseases,Rate,2019,59.48781222726801,81.03400538119178,41.94633247398562
YLLs (Years of Life Lost),Colombia,Both,All Ages,Gallbladder and biliary diseases,Rate,2019,51.59204543524451,70.5243266284791,36.091780951348504
YLLs (Years of Life Lost),Colombia,Male,All Ages,Pancreatitis,Rate,2019,31.83782940884015,43.51200874508671,23.111309676618
YLLs (Years of Life Lost),Colombia,Female,All Ages,Pancreatitis,Rate,2019,25.53089554506732,34.648995814874915,18.459116866588182
YLLs (Years of Life Lost),Colombia,Both,All Ages,Pancreatitis,Rate,2019,28.613295275204315,37.82993548080417,21.421318495622952
YLLs (Years of Life Lost),Colombia,Male,All Ages,Other digestive diseases,Rate,2019,41.048037269546334,62.21004133980388,22.753866722958335
YLLs (Years of Life Lost),Colombia,Female,All Ages,Other digestive diseases,Rate,2019,40.86323200411665,60.03249569653533,23.647762477866674
YLLs (Years of Life Lost),Colombia,Both,All Ages,Other digestive diseases,Rate,2019,40.95355223143981,59.19843762516846,23.82593866540776
YLLs (Years of Life Lost),Colombia,Male,All Ages,Alzheimer's disease and other dementias,Rate,2019,252.3652819314595,657.5860266152247,62.26134017700078
YLLs (Years of Life Lost),Colombia,Female,All Ages,Alzheimer's disease and other dementias,Rate,2019,325.8794985848745,818.1409231267093,83.71053709125637
YLLs (Years of Life Lost),Colombia,Both,All Ages,Alzheimer's disease and other dementias,Rate,2019,289.9507562723356,736.7808630086696,72.23407214547473
YLLs (Years of Life Lost),Colombia,Male,All Ages,Parkinson's disease,Rate,2019,64.33917464420485,82.74133252047115,49.44053236130758
YLLs (Years of Life Lost),Colombia,Female,All Ages,Parkinson's disease,Rate,2019,43.793580082899574,54.649268710830896,33.950510027369766
YLLs (Years of Life Lost),Colombia,Both,All Ages,Parkinson's disease,Rate,2019,53.834867418262185,68.25645197646185,41.89744716042367
YLLs (Years of Life Lost),Colombia,Male,All Ages,Idiopathic epilepsy,Rate,2019,81.55486112364103,107.73120166480577,62.593173050980404
YLLs (Years of Life Lost),Colombia,Female,All Ages,Idiopathic epilepsy,Rate,2019,50.70439914225263,69.47482792629762,37.09033952317905
YLLs (Years of Life Lost),Colombia,Both,All Ages,Idiopathic epilepsy,Rate,2019,65.7820038452688,85.39923658688528,50.48234050003363
YLLs (Years of Life Lost),Colombia,Male,All Ages,Multiple sclerosis,Rate,2019,4.520635070144753,6.893083404367585,2.573744391618409
YLLs (Years of Life Lost),Colombia,Female,All Ages,Multiple sclerosis,Rate,2019,6.735784871846903,10.0327618487197,3.8131914485431118
YLLs (Years of Life Lost),Colombia,Both,All Ages,Multiple sclerosis,Rate,2019,5.653170514623371,8.054281164609696,3.685356299977335
YLLs (Years of Life Lost),Colombia,Male,All Ages,Motor neuron disease,Rate,2019,16.421457743089764,21.76686736170284,11.701417006024318
YLLs (Years of Life Lost),Colombia,Female,All Ages,Motor neuron disease,Rate,2019,13.122719447470626,16.9799796301728,9.806443569315444
YLLs (Years of Life Lost),Colombia,Both,All Ages,Motor neuron disease,Rate,2019,14.73491806122404,19.24404003189589,10.91244665088928
YLLs (Years of Life Lost),Colombia,Male,All Ages,Measles,Rate,2019,0.009000765785939613,0.025226205142226878,0.005353918729879202
YLLs (Years of Life Lost),Colombia,Female,All Ages,Measles,Rate,2019,0.00710504058705696,0.017005794686926364,0.004877127682730258
YLLs (Years of Life Lost),Colombia,Both,All Ages,Measles,Rate,2019,0.008031541953277762,0.019074694323968213,0.005151236881314037
YLLs (Years of Life Lost),Colombia,Male,All Ages,Varicella and herpes zoster,Rate,2019,7.49727046916515,15.285469124437384,3.4524530242362546
YLLs (Years of Life Lost),Colombia,Female,All Ages,Varicella and herpes zoster,Rate,2019,4.954909818462304,10.121297633234406,3.065182605979447
YLLs (Years of Life Lost),Colombia,Both,All Ages,Varicella and herpes zoster,Rate,2019,6.197442553528825,11.148585821113782,3.8779028823987334
YLLs (Years of Life Lost),Colombia,Male,All Ages,Malaria,Rate,2019,6.451948305810374,17.89708101223803,0.7242835821964706
YLLs (Years of Life Lost),Colombia,Female,All Ages,Malaria,Rate,2019,6.927714710564202,19.16071713144611,0.8008026359791428
YLLs (Years of Life Lost),Colombia,Both,All Ages,Malaria,Rate,2019,6.695192494651164,18.567894676081163,0.7673058319753555
YLLs (Years of Life Lost),Colombia,Male,All Ages,Chagas disease,Rate,2019,11.713728743286438,19.951871898851387,3.3587827617015984
YLLs (Years of Life Lost),Colombia,Female,All Ages,Chagas disease,Rate,2019,5.945904195540327,10.325126554715359,1.3446114061908188
YLLs (Years of Life Lost),Colombia,Both,All Ages,Chagas disease,Rate,2019,8.76482400879088,14.466908263476737,2.8446966188751697
YLLs (Years of Life Lost),Colombia,Male,All Ages,Visceral leishmaniasis,Rate,2019,0.938484159653429,7.371837179580185,5.629275754099967e-05
YLLs (Years of Life Lost),Colombia,Female,All Ages,Visceral leishmaniasis,Rate,2019,0.4415954267111087,3.1979483680504637,3.124924991110121e-05
YLLs (Years of Life Lost),Colombia,Both,All Ages,Visceral leishmaniasis,Rate,2019,0.6844407980772353,5.1785423272626145,4.348881081778638e-05
YLLs (Years of Life Lost),Colombia,Male,All Ages,African trypanosomiasis,Rate,2019,0.0,0.0,0.0
YLLs (Years of Life Lost),Colombia,Female,All Ages,African trypanosomiasis,Rate,2019,0.0,0.0,0.0
YLLs (Years of Life Lost),Colombia,Both,All Ages,African trypanosomiasis,Rate,2019,0.0,0.0,0.0
YLLs (Years of Life Lost),Colombia,Male,All Ages,Schistosomiasis,Rate,2019,0.0,0.0,0.0
YLLs (Years of Life Lost),Colombia,Female,All Ages,Schistosomiasis,Rate,2019,0.0,0.0,0.0
YLLs (Years of Life Lost),Colombia,Both,All Ages,Schistosomiasis,Rate,2019,0.0,0.0,0.0
YLLs (Years of Life Lost),Colombia,Male,All Ages,Cysticercosis,Rate,2019,2.539743633439328,3.6338665061692135,1.5931783747055845
YLLs (Years of Life Lost),Colombia,Female,All Ages,Cysticercosis,Rate,2019,1.5316408823347254,2.3563787674971404,0.8736258594299335
YLLs (Years of Life Lost),Colombia,Both,All Ages,Cysticercosis,Rate,2019,2.0243328488390846,2.7833045781850507,1.3607260728980084
YLLs (Years of Life Lost),Colombia,Male,All Ages,Cystic echinococcosis,Rate,2019,0.03793590813411479,0.06779542274747159,0.014158548680639555
YLLs (Years of Life Lost),Colombia,Female,All Ages,Cystic echinococcosis,Rate,2019,0.022116505102848794,0.03673952862148944,0.009192587215155068
YLLs (Years of Life Lost),Colombia,Both,All Ages,Cystic echinococcosis,Rate,2019,0.029847951902154998,0.04737908268856547,0.01581947918205406
YLLs (Years of Life Lost),Colombia,Male,All Ages,Dengue,Rate,2019,45.19624943812199,58.95230976941767,26.280958768601984
YLLs (Years of Life Lost),Colombia,Female,All Ages,Dengue,Rate,2019,41.57948924990716,52.33203544050526,32.68512907455615
YLLs (Years of Life Lost),Colombia,Both,All Ages,Dengue,Rate,2019,43.34711530543947,52.83262875436141,30.469950692460362
YLLs (Years of Life Lost),Colombia,Male,All Ages,Yellow fever,Rate,2019,0.512649024970982,1.5336375357713943,0.1001169958088115
YLLs (Years of Life Lost),Colombia,Female,All Ages,Yellow fever,Rate,2019,0.21060962106434616,0.6241582339060293,0.045355198747445355
YLLs (Years of Life Lost),Colombia,Both,All Ages,Yellow fever,Rate,2019,0.3582259108815383,1.0641746535377112,0.07351561115169922
YLLs (Years of Life Lost),Colombia,Male,All Ages,Rabies,Rate,2019,0.07577444568907586,0.1358731567454025,0.042413853165210375
YLLs (Years of Life Lost),Colombia,Female,All Ages,Rabies,Rate,2019,0.018675950876267684,0.030225232597772083,0.010973955232519678
YLLs (Years of Life Lost),Colombia,Both,All Ages,Rabies,Rate,2019,0.04658180636861385,0.0781578511620718,0.028171177640536227
YLLs (Years of Life Lost),Colombia,Male,All Ages,Ascariasis,Rate,2019,0.7887985220131817,1.5918290711481915,0.25454453105005403
YLLs (Years of Life Lost),Colombia,Female,All Ages,Ascariasis,Rate,2019,0.6203489854549519,1.3042571443538467,0.16742864268446586
YLLs (Years of Life Lost),Colombia,Both,All Ages,Ascariasis,Rate,2019,0.7026756464353772,1.204569798451295,0.30870698679899133
YLLs (Years of Life Lost),Colombia,Male,All Ages,Other neglected tropical diseases,Rate,2019,6.799341205732751,17.98597228990936,3.321060956829058
YLLs (Years of Life Lost),Colombia,Female,All Ages,Other neglected tropical diseases,Rate,2019,5.698539023714346,13.033289255059367,2.8618701807998237
YLLs (Years of Life Lost),Colombia,Both,All Ages,Other neglected tropical diseases,Rate,2019,6.236536158626109,13.905998934966117,3.4762670001024403
YLLs (Years of Life Lost),Colombia,Female,All Ages,Maternal hemorrhage,Rate,2019,12.69593315588329,17.66670902181082,8.80706899968425
YLLs (Years of Life Lost),Colombia,Both,All Ages,Maternal hemorrhage,Rate,2019,6.491025703417655,9.032424867661993,4.502773490283554
YLLs (Years of Life Lost),Colombia,Female,All Ages,Maternal sepsis and other maternal infections,Rate,2019,6.328658816456865,8.794060795049353,4.330069853455291
YLLs (Years of Life Lost),Colombia,Both,All Ages,Maternal sepsis and other maternal infections,Rate,2019,3.2356414090559356,4.496122810132382,2.2138266144972287
YLLs (Years of Life Lost),Colombia,Female,All Ages,Maternal hypertensive disorders,Rate,2019,22.664577559842126,30.348541693503222,16.28135221552477
YLLs (Years of Life Lost),Colombia,Both,All Ages,Maternal hypertensive disorders,Rate,2019,11.58767565106978,15.51624144322824,8.324136116642515
YLLs (Years of Life Lost),Colombia,Female,All Ages,Maternal obstructed labor and uterine rupture,Rate,2019,2.388470926374117,3.55200831222125,1.5670533344197457
YLLs (Years of Life Lost),Colombia,Both,All Ages,Maternal obstructed labor and uterine rupture,Rate,2019,1.2211490076864329,1.816028563658362,0.8011843908953877
YLLs (Years of Life Lost),Colombia,Female,All Ages,Ectopic pregnancy,Rate,2019,2.307886946461271,3.2178341200621774,1.563519898914876
YLLs (Years of Life Lost),Colombia,Both,All Ages,Ectopic pregnancy,Rate,2019,1.1799489888713066,1.6451759572299638,0.7993778580157744
YLLs (Years of Life Lost),Colombia,Female,All Ages,Indirect maternal deaths,Rate,2019,36.18441079432473,48.950297356625015,25.90763888648745
YLLs (Years of Life Lost),Colombia,Both,All Ages,Indirect maternal deaths,Rate,2019,18.499935187524553,25.02672583657633,13.245749474438925
YLLs (Years of Life Lost),Colombia,Female,All Ages,Late maternal deaths,Rate,2019,18.422075832899246,33.03352165435519,11.19832807277823
YLLs (Years of Life Lost),Colombia,Both,All Ages,Late maternal deaths,Rate,2019,9.41861982679435,16.888986063498646,5.725347988463779
YLLs (Years of Life Lost),Colombia,Female,All Ages,Other maternal disorders,Rate,2019,10.846177655164613,15.107045190859775,7.397185505351268
YLLs (Years of Life Lost),Colombia,Both,All Ages,Other maternal disorders,Rate,2019,5.5453047112872484,7.723750387825713,3.7819450259103897
YLLs (Years of Life Lost),Colombia,Male,All Ages,Chronic obstructive pulmonary disease,Rate,2019,521.4383733235412,674.1748394323338,391.2367976611694
YLLs (Years of Life Lost),Colombia,Female,All Ages,Chronic obstructive pulmonary disease,Rate,2019,426.0952326145346,553.338513521759,302.13290437845546
YLLs (Years of Life Lost),Colombia,Both,All Ages,Chronic obstructive pulmonary disease,Rate,2019,472.69246631630915,601.2086737354616,358.05538799476034
YLLs (Years of Life Lost),Colombia,Male,All Ages,Silicosis,Rate,2019,3.42989836023312,4.751817784788999,2.389101889667104
YLLs (Years of Life Lost),Colombia,Female,All Ages,Silicosis,Rate,2019,0.16480988183233763,0.2680401611553558,0.08839016625874836
YLLs (Years of Life Lost),Colombia,Both,All Ages,Silicosis,Rate,2019,1.7605627566968693,2.4367308935983845,1.2396056443294754
YLLs (Years of Life Lost),Colombia,Male,All Ages,Asbestosis,Rate,2019,0.24219466496196632,0.3860809270891153,0.15044900705407152
YLLs (Years of Life Lost),Colombia,Female,All Ages,Asbestosis,Rate,2019,0.06935050921418608,0.1722931012270319,0.032344779704978475
YLLs (Years of Life Lost),Colombia,Both,All Ages,Asbestosis,Rate,2019,0.15382496075283073,0.24441858978297867,0.09743972435799744
YLLs (Years of Life Lost),Colombia,Male,All Ages,Coal workers pneumoconiosis,Rate,2019,1.8629381728850067,2.7240920005398412,1.1966907886659968
YLLs (Years of Life Lost),Colombia,Female,All Ages,Coal workers pneumoconiosis,Rate,2019,0.26184794049523374,0.41154195147119377,0.09927233602145175
YLLs (Years of Life Lost),Colombia,Both,All Ages,Coal workers pneumoconiosis,Rate,2019,1.0443518016172126,1.4914887698893182,0.6714335421804722
YLLs (Years of Life Lost),Colombia,Male,All Ages,Other pneumoconiosis,Rate,2019,0.4752767086745793,0.7612950859875801,0.3044165712968155
YLLs (Years of Life Lost),Colombia,Female,All Ages,Other pneumoconiosis,Rate,2019,0.1857963489257041,0.34958420357730996,0.1101084371987349
YLLs (Years of Life Lost),Colombia,Both,All Ages,Other pneumoconiosis,Rate,2019,0.32727463330969775,0.4905987598489051,0.21760170718096875
YLLs (Years of Life Lost),Colombia,Male,All Ages,Asthma,Rate,2019,11.106535223443826,15.356620062471064,8.04738952347985
YLLs (Years of Life Lost),Colombia,Female,All Ages,Asthma,Rate,2019,19.17883474675719,29.160408250568647,13.208633898527331
YLLs (Years of Life Lost),Colombia,Both,All Ages,Asthma,Rate,2019,15.233644514912642,21.297370442596478,10.784664037746285
YLLs (Years of Life Lost),Colombia,Male,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Rate,2019,23.783173093652625,40.682167786325074,7.983775448540249
YLLs (Years of Life Lost),Colombia,Female,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Rate,2019,23.71244956642596,37.87118547365616,9.693855090079298
YLLs (Years of Life Lost),Colombia,Both,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Rate,2019,23.747014409810454,38.75895554922517,10.025462494558582
YLLs (Years of Life Lost),Colombia,Male,All Ages,Other chronic respiratory diseases,Rate,2019,33.689482745549675,46.38012331422225,22.421644338164008
YLLs (Years of Life Lost),Colombia,Female,All Ages,Other chronic respiratory diseases,Rate,2019,28.80360052426582,40.38738493612523,14.935712034538678
YLLs (Years of Life Lost),Colombia,Both,All Ages,Other chronic respiratory diseases,Rate,2019,31.191486994246556,41.64800564925533,20.356226414959625
YLLs (Years of Life Lost),Colombia,Male,All Ages,Cirrhosis and other chronic liver diseases due to hepatitis B,Rate,2019,9.208132184770413,14.195176309716048,5.675060146638324
YLLs (Years of Life Lost),Colombia,Female,All Ages,Cirrhosis and other chronic liver diseases due to hepatitis B,Rate,2019,3.5673752099364484,5.416438017250364,2.294672072559087
YLLs (Years of Life Lost),Colombia,Both,All Ages,Cirrhosis and other chronic liver diseases due to hepatitis B,Rate,2019,6.324193047660777,9.645906292424238,3.9332892454173662
YLLs (Years of Life Lost),Colombia,Male,All Ages,Cirrhosis and other chronic liver diseases due to hepatitis C,Rate,2019,64.2903809645846,91.82480342246109,41.47331870986048
YLLs (Years of Life Lost),Colombia,Female,All Ages,Cirrhosis and other chronic liver diseases due to hepatitis C,Rate,2019,30.804222441170946,44.36288964869162,20.474170335027292
